id,name,subtitle,url,rating_value,rating_count,rating_count_list,artist_name,chart_name,chart_position,chart_genre_name,chart_genre_id
486781045,Magisto Video Editor,Movie & Music Slideshow Maker,https://apps.apple.com/us/app/magisto-video-editor/id486781045,4.6,85198,"[3466, 997, 2871, 7996, 69868]","Vimeo, Inc.",top-free,44,Photo & Video,6008
1071663879,Video',Intro Maker & Filter.s Edit.s,https://apps.apple.com/us/app/video/id1071663879,4.4,37812,"[2980, 973, 1836, 3068, 28955]","Dynamite Standard, LLC",,,,
1082956994,Filmmaker Pro - Video Editor,Video Editor & Movie Maker,https://apps.apple.com/us/app/filmmaker-pro-video-editor/id1082956994,4.6,137568,"[5059, 2318, 5414, 12555, 112222]",Samer Azzam,top-free,45,Photo & Video,6008
409838725,Splice - Video Editor & Maker,Editing movie & making videos,https://apps.apple.com/us/app/splice-video-editor-maker/id409838725,4.7,126547,"[4757, 1485, 2737, 11387, 106181]",Bending Spoons Apps IVS,top-free,14,Photo & Video,6008
1119493669,Slideshow Maker w Music,Make Photo Video Slide Show,https://apps.apple.com/us/app/slideshow-maker-w-music/id1119493669,4.5,31055,"[2592, 652, 1268, 2132, 24411]",KITE GAMES STUDIO,top-free,156,Photo & Video,6008
1072337393,Add Music to Video ＋,"recorder, editor, movie maker",https://apps.apple.com/us/app/add-music-to-video/id1072337393,4.3,12370,"[689, 343, 1178, 1968, 8192]",Editr Apps Inc.,,,,
1038045139,Video Editor -Crop Trim & Edit,Videos Editing & Movie Maker,https://apps.apple.com/us/app/video-editor-crop-trim-edit/id1038045139,4.6,14534,"[567, 279, 684, 1285, 11719]",KITE GAMES STUDIO,,,,
1032201599,Blur Photo Effect Background,Touch to edit image hide face,https://apps.apple.com/us/app/blur-photo-effect-background/id1032201599,4.7,12005,"[290, 171, 552, 1395, 9597]",Alan Cushway,top-free,155,Photo & Video,6008
989920057,Magic Eraser Background Editor,"Erase photo, make transparent",https://apps.apple.com/us/app/magic-eraser-background-editor/id989920057,4.8,36965,"[553, 280, 918, 2913, 32301]",Alan Cushway,top-free,25,Business,6000
502319134,Photo Collage Montage Maker,Picture editor layout creator,https://apps.apple.com/us/app/photo-collage-montage-maker/id502319134,4.8,7025,"[48, 23, 135, 614, 6205]",Alan Cushway,,,,
774780132,Photo Collage Maker & Creator,Picture Montage Colage Layout,https://apps.apple.com/us/app/photo-collage-maker-creator/id774780132,4.8,12541,"[82, 52, 290, 1150, 10967]",Alan Cushway,,,,
914020246,Square Edit Photo Video Editor,Insta-size filters add music,https://apps.apple.com/us/app/square-edit-photo-video-editor/id914020246,4.9,2946,"[19, 11, 55, 178, 2683]",Alan Cushway,,,,
689388488,Photo Collage Background Maker,Make scrapbook & grid layouts,https://apps.apple.com/us/app/photo-collage-background-maker/id689388488,4.8,1876,"[21, 6, 48, 160, 1641]",Alan Cushway,,,,
1039133332,Slow Fast Motion Video Maker,Speed Up & Down Vid Editor,https://apps.apple.com/us/app/slow-fast-motion-video-maker/id1039133332,4.6,3735,"[97, 57, 176, 479, 2926]",Alan Cushway,,,,
1100473006,Hair Color Lab Change or Dye,"Recolor, tint & style changer",https://apps.apple.com/us/app/hair-color-lab-change-or-dye/id1100473006,4.1,412,"[51, 10, 30, 63, 258]",Alan Cushway,top-free,142,Business,6000
1037738003,Add Music to Video Maker,"Add Voice, Mix & Record Audio",https://apps.apple.com/us/app/add-music-to-video-maker/id1037738003,4.6,617,"[27, 8, 33, 71, 478]",Alan Cushway,,,,
590048663,Speech Bubbles Photo Editor,Make Text & Caption for Pics,https://apps.apple.com/us/app/speech-bubbles-photo-editor/id590048663,3.8,56,"[11, 2, 3, 11, 29]",Alan Cushway,,,,
827506435,Overlay Cut Out Photo Editor,Superimpose Background Eraser,https://apps.apple.com/us/app/overlay-cut-out-photo-editor/id827506435,4.7,512,"[10, 8, 14, 52, 428]",Alan Cushway,,,,
874173426,Photo Collage Montage & Layout,Picture editor & frames maker,https://apps.apple.com/us/app/photo-collage-montage-layout/id874173426,4.8,1238,"[12, 7, 38, 108, 1073]",Alan Cushway,,,,
1471839831,Slideshow Maker Video & Photo,Slide show creator with music,https://apps.apple.com/us/app/slideshow-maker-video-photo/id1471839831,4.8,1147,"[17, 9, 19, 91, 1011]",Alan Cushway,,,,
1450477429,Photo Editor ⋆,"Presets, filters & borders",https://apps.apple.com/us/app/photo-editor/id1450477429,4.7,193,"[7, 3, 5, 15, 163]",Alan Cushway,,,,
1034582249,Selective Color Photo Effect,Black & White Picture Editor,https://apps.apple.com/us/app/selective-color-photo-effect/id1034582249,4.7,208,"[1, 5, 8, 28, 166]",Alan Cushway,,,,
1398796436,Ulike - Define trendy selfie,Naturally beautiful,https://apps.apple.com/us/app/ulike-define-trendy-selfie/id1398796436,4.8,9028,"[144, 80, 225, 602, 7977]",深圳市脸萌科技有限公司,,,,
443354861,Camera360-Selfie Photo Editor,Custom filter&portrait beauty,https://apps.apple.com/us/app/camera360-selfie-photo-editor/id443354861,4.7,78884,"[2437, 1319, 2981, 6833, 65314]",PinGuo Inc.,,,,
622434129,"BeautyPlus -Snap, Edit, Filter",Selfie Camera + AR,https://apps.apple.com/us/app/beautyplus-snap-edit-filter/id622434129,4.9,141368,"[940, 758, 2239, 9325, 128106]","Meitu Technology, Inc.",top-free,120,Photo & Video,6008
516561342,LINE Camera - Photo editor,,https://apps.apple.com/us/app/line-camera-photo-editor/id516561342,4.7,4922,"[76, 94, 166, 702, 3884]",LINE Corporation,,,,
587366035,PicsArt Photo Editor + Collage,"Sticker, Pic & Video Maker",https://apps.apple.com/us/app/picsart-photo-editor-collage/id587366035,4.7,256550,"[7258, 3052, 7458, 20320, 218462]","PicsArt, Inc.",top-free,5,Photo & Video,6008
738897668,VivaVideo - Video Maker&Editor,Video Editor with Music,https://apps.apple.com/us/app/vivavideo-video-maker-editor/id738897668,4.7,112986,"[2378, 1594, 3188, 7663, 98163]",QuVideo Inc.,top-free,60,Photo & Video,6008
501945443,Photo Wonder,,https://apps.apple.com/us/app/photo-wonder/id501945443,2.7,1385,"[649, 104, 69, 84, 479]",Xin Guo,,,,
973337925,MakeupPlus - Virtual Makeup,Makeup Editor Effects Filters,https://apps.apple.com/us/app/makeupplus-virtual-makeup/id973337925,4.6,7534,"[124, 143, 290, 1134, 5843]","Xiamen Meitu Technology Co., Ltd.",,,,
588013838,VSCO: Photo & Video Editor,"For creators, by creators",https://apps.apple.com/us/app/vsco-photo-video-editor/id588013838,4.4,32567,"[2638, 814, 1225, 3509, 24381]",Visual Supply Company,top-free,13,Photo & Video,6008
878783582,Adobe Lightroom Photo Editor,Retouch Photos & Pro Camera,https://apps.apple.com/us/app/adobe-lightroom-photo-editor/id878783582,4.8,46312,"[1082, 342, 843, 2879, 41166]",Adobe Inc.,top-free,22,Photo & Video,6008
844570015,Funimate Video Musical Editor,Music Star Maker with Effects,https://apps.apple.com/us/app/funimate-video-musical-editor/id844570015,4.7,365808,"[6847, 3948, 14756, 43867, 296390]","Avcr, Inc.",top-free,9,Photo & Video,6008
994905763,Triller: Social Video Platform,"Create, Share, Connect",https://apps.apple.com/us/app/triller-social-video-platform/id994905763,4.7,113678,"[2799, 1213, 3178, 7553, 98935]",Triller LLC,top-free,19,Photo & Video,6008
884009993,Lomotif - Music Video Editor,Create & Remix Slideshows Fast,https://apps.apple.com/us/app/lomotif-music-video-editor/id884009993,4.6,257106,"[8678, 4246, 10034, 24125, 210023]",Lomotif Private Limited,top-free,41,Photo & Video,6008
918820076,Dubsmash - Videos & Music,Make fun videos with music!,https://apps.apple.com/us/app/dubsmash-videos-music/id918820076,4.7,91538,"[2462, 1390, 3056, 6871, 77759]",Mobile Motion GmbH,top-free,39,Photo & Video,6008
438596432,Video Star,Music video maker,https://apps.apple.com/us/app/video-star/id438596432,3.9,31407,"[4937, 1696, 2798, 4482, 17494]",Frontier Design Group,top-free,30,Photo & Video,6008
1422471180,Dazz Cam - Vintage Camera,"3D photo, Film filter, 8mm,vhs",https://apps.apple.com/us/app/dazz-cam-vintage-camera/id1422471180,4.6,18098,"[861, 320, 659, 1333, 14925]",haiyan wang,top-free,6,Photo & Video,6008
498127541,PicPlayPost Movie Video Editor,"Slideshow Maker, Video Collage",https://apps.apple.com/us/app/picplaypost-movie-video-editor/id498127541,4.7,58468,"[1312, 635, 1575, 4326, 50620]",Mixcord Inc.,top-free,77,Photo & Video,6008
583555212,Cute CUT,Full Featured Video Editor,https://apps.apple.com/us/app/cute-cut/id583555212,4.4,30211,"[1613, 1026, 2005, 4903, 20664]",YU BO,top-free,93,Photo & Video,6008
1437880869,SODA - Natural Beauty Camera,Quick and effortless beauty,https://apps.apple.com/us/app/soda-natural-beauty-camera/id1437880869,4.8,3478,"[48, 33, 80, 250, 3067]",SNOW INC.,,,,
1325756279,PREQUEL: D3D Camera & 3D Photo,Disposable Cam & Daze Effects,https://apps.apple.com/us/app/prequel-d3d-camera-3d-photo/id1325756279,4.8,60483,"[1374, 661, 1691, 3904, 52853]",Prequel Inc.,top-free,11,Photo & Video,6008
1092410781,Pelipost - Photos to Prison,,https://apps.apple.com/us/app/pelipost-photos-to-prison/id1092410781,4.8,4838,"[34, 17, 139, 329, 4319]",Pelipost Technologies LLC,,,,
1114922495,PhotoBucket 1 Hour Photo Print,CVS & Walmart Photo Prints,https://apps.apple.com/us/app/photobucket-1-hour-photo-print/id1114922495,4.8,1826,"[19, 10, 49, 158, 1590]",Peter Tahmin,,,,
518158653,FreePrints – Photos Delivered,Print Photos – Fast & Free!,https://apps.apple.com/us/app/freeprints-photos-delivered/id518158653,4.8,412811,"[6658, 2766, 8701, 32291, 362395]",PlanetArt,top-free,80,Photo & Video,6008
1211076285,Baby Art-Baby Monthly Pictures,Baby Milestones & Pregnancy,https://apps.apple.com/us/app/baby-art-baby-monthly-pictures/id1211076285,4.4,8792,"[467, 257, 652, 973, 6443]",Kim Poh,,,,
1188969790,Invitation Maker- Make Invites,Card Designer & Flyer Creator,https://apps.apple.com/us/app/invitation-maker-make-invites/id1188969790,4.5,17468,"[953, 363, 883, 1486, 13783]",Picthug Pte Ltd,top-free,200,Photo & Video,6008
1215926333,InstaFit 2 - Post Photos Without Cropping,,https://apps.apple.com/us/app/instafit-2-post-photos-without-cropping/id1215926333,4.6,2693,"[205, 16, 26, 67, 2379]",App Tapp Studios,,,,
1333491559,No Crop – Video & Pictures Fit,Insta-Size Video for Instagram,https://apps.apple.com/us/app/no-crop-video-pictures-fit/id1333491559,4.6,46334,"[3218, 549, 1251, 2775, 38541]",Debotosh Dey,top-free,167,Photo & Video,6008
945164641,FreePrints Photobooks,Free photo book every month!,https://apps.apple.com/us/app/freeprints-photobooks/id945164641,4.8,127537,"[1238, 723, 2574, 10615, 112387]",PlanetArt,,,,
736836912,"Zazzle - Create, Design & Shop",Design Help On Demand,https://apps.apple.com/us/app/zazzle-create-design-shop/id736836912,4.7,5814,"[177, 83, 147, 452, 4955]",Zazzle Inc.,,,,
1045010447,iCreatife,THE BIGGEST SALE OF THE TEAR,https://apps.apple.com/us/app/icreatife/id1045010447,3.7,122,"[34, 4, 3, 6, 75]",iCreatife lnc.,,,,
998411110,AirBrush - Best Photo Editor,"Retouch selfie, filters & tune",https://apps.apple.com/us/app/airbrush-best-photo-editor/id998411110,4.9,99499,"[591, 271, 814, 4374, 93449]","Xiamen Meitu Technology Co., Ltd.",top-free,42,Photo & Video,6008
1468973140,My Replica - Celebrity Like Me,Who Do I Look Like-Celeb Twin,https://apps.apple.com/us/app/my-replica-celebrity-like-me/id1468973140,4.1,101491,"[9974, 4867, 11187, 11935, 63528]",OAK APPLICATIONS LIMITED,top-free,195,Photo & Video,6008
884009993,Lomotif - Music Video Editor,Create & Remix Slideshows Fast,https://apps.apple.com/us/app/lomotif-music-video-editor/id884009993,4.6,257106,"[8678, 4246, 10034, 24125, 210023]",Lomotif Private Limited,top-free,41,Photo & Video,6008
781383622,Huji Cam,Just Like The Year 1998,https://apps.apple.com/us/app/huji-cam/id781383622,4.2,9520,"[794, 356, 746, 1561, 6063]","Manhole, Inc.",top-free,68,Photo & Video,6008
1247275033,Unfold — Story Templates,Stories Editor & Collage Maker,https://apps.apple.com/us/app/unfold-story-templates/id1247275033,4.9,97815,"[745, 451, 1528, 4615, 90476]",Unfold Creative,top-free,95,Photo & Video,6008
1325756279,PREQUEL: D3D Camera & 3D Photo,Disposable Cam & Daze Effects,https://apps.apple.com/us/app/prequel-d3d-camera-3d-photo/id1325756279,4.8,60483,"[1374, 661, 1691, 3904, 52853]",Prequel Inc.,top-free,11,Photo & Video,6008
1180884341,FaceApp - AI Face Editor,Selfie Retouch & Backgrounds,https://apps.apple.com/us/app/faceapp-ai-face-editor/id1180884341,4.7,828034,"[19437, 8319, 25949, 62074, 712255]",FaceApp Inc,top-free,50,Photo & Video,6008
588013838,VSCO: Photo & Video Editor,"For creators, by creators",https://apps.apple.com/us/app/vsco-photo-video-editor/id588013838,4.4,32567,"[2638, 814, 1225, 3509, 24381]",Visual Supply Company,top-free,13,Photo & Video,6008
878783582,Adobe Lightroom Photo Editor,Retouch Photos & Pro Camera,https://apps.apple.com/us/app/adobe-lightroom-photo-editor/id878783582,4.8,46312,"[1082, 342, 843, 2879, 41166]",Adobe Inc.,top-free,22,Photo & Video,6008
1149994032,Facetune2: Best Selfie Editing,Beauty Camera & Photo Editor,https://apps.apple.com/us/app/facetune2-best-selfie-editing/id1149994032,4.6,70089,"[3158, 964, 2302, 5874, 57791]",Lightricks Ltd.,top-free,12,Photo & Video,6008
489833171,Visage: airbrush photo & face,Beauty Cam. Face Tune. Editor,https://apps.apple.com/us/app/visage-airbrush-photo-face/id489833171,4.2,5843,"[610, 151, 312, 1257, 3513]",VicMan LLC,,,,
471802217,Beauty Camera – Selfie Cam,Selfie Cam,https://apps.apple.com/us/app/beauty-camera-selfie-cam/id471802217,4.7,2559,"[33, 40, 85, 227, 2174]",Guangzhou Beauty Information Technology Co.Ltd.,,,,
830286763,Retouch Me: Body & Face Editor,"Skinny app, Beauty Selfie Fix",https://apps.apple.com/us/app/retouch-me-body-face-editor/id830286763,4.4,11405,"[1049, 194, 270, 1431, 8461]",Good Retouch LP,top-free,94,Photo & Video,6008
953511734,Bestie-Portrait Selfie Editor,,https://apps.apple.com/us/app/bestie-portrait-selfie-editor/id953511734,4.5,7775,"[521, 165, 283, 578, 6228]","ChengDu PinGuo Technology Co., Ltd.",,,,
951704333,Filterra - Photo Editor,Make & Edit Awesome Photos,https://apps.apple.com/us/app/filterra-photo-editor/id951704333,4.5,37974,"[1531, 876, 2281, 4015, 29271]",UTILITY APPS LP,top-free,178,Photo & Video,6008
790284480,"Avatan - Photo Editor, Retouch",Photoeditor,https://apps.apple.com/us/app/avatan-photo-editor-retouch/id790284480,4.8,518,"[9, 6, 15, 25, 463]",Leonid Ilyaev,,,,
863844475,YouCam Makeup-Magic Selfie Cam,Makeup Camera Beauty Filters,https://apps.apple.com/us/app/youcam-makeup-magic-selfie-cam/id863844475,4.8,78087,"[1083, 723, 1952, 6380, 67949]",PERFECT MOBILE CORP.,top-free,82,Photo & Video,6008
1014277964,SelfieCity,Your Own City Photobooth,https://apps.apple.com/us/app/selfiecity/id1014277964,4.1,128,"[15, 9, 7, 16, 81]","Xiamen Meitu Technology Co., Ltd.",,,,
768469908,YouCam Perfect: Photo Editor,Selfie Camera & Collage Maker,https://apps.apple.com/us/app/youcam-perfect-photo-editor/id768469908,4.8,46795,"[609, 400, 1050, 3546, 41190]",PERFECT MOBILE CORP.,top-free,96,Photo & Video,6008
974767262,UltiMatte - photo editor,Photo editor and manual camera,https://apps.apple.com/us/app/ultimatte-photo-editor/id974767262,4.8,176,"[2, 0, 4, 18, 152]",Artyom Abramov,,,,
507232505,SloPro,1000fps Slow Motion Video,https://apps.apple.com/us/app/slopro/id507232505,3.2,1967,"[559, 203, 220, 210, 775]",Sand Mountain Studios,,,,
1380553095,MVBit-Slideshow & Music Video,Hyper Video Effect,https://apps.apple.com/us/app/mvbit-slideshow-music-video/id1380553095,3.8,1832,"[307, 110, 173, 297, 945]",ye qianyuan,,,,
478338333,VideoFX Live,Live video effects!,https://apps.apple.com/us/app/videofx-live/id478338333,3.9,1080,"[178, 55, 92, 172, 583]",Frontier Design Group,,,,
655895351,PocketVideo - Video Editor,for Vlogging & more,https://apps.apple.com/us/app/pocketvideo-video-editor/id655895351,3.2,4926,"[1368, 580, 639, 590, 1749]","Pocket Supernova, Inc.",top-free,166,Photo & Video,6008
1459833443,Alight Motion,Motion Design & Video Effects,https://apps.apple.com/us/app/alight-motion/id1459833443,4,397,"[40, 21, 39, 80, 217]","Alight Creative, Inc.",top-free,149,Photo & Video,6008
583555212,Cute CUT,Full Featured Video Editor,https://apps.apple.com/us/app/cute-cut/id583555212,4.4,30211,"[1613, 1026, 2005, 4903, 20664]",YU BO,top-free,93,Photo & Video,6008
618790117,Cute CUT Pro,Full Featured Video Editor,https://apps.apple.com/us/app/cute-cut-pro/id618790117,4.5,7364,"[359, 172, 432, 1177, 5224]",YU BO,top-paid,6,Photo & Video,6008
857842841,Vont - Text on Videos,Video & Typography,https://apps.apple.com/us/app/vont-text-on-videos/id857842841,4.6,2601,"[114, 34, 90, 180, 2183]",youthhr,,,,
438596432,Video Star,Music video maker,https://apps.apple.com/us/app/video-star/id438596432,3.9,31407,"[4937, 1696, 2798, 4482, 17494]",Frontier Design Group,top-free,30,Photo & Video,6008
1058281885,MovStash,Mosaic and Blur Video,https://apps.apple.com/us/app/movstash/id1058281885,3.7,145,"[29, 7, 15, 23, 71]","REAFO CO., LTD.",,,,
946284033,Cartoon Sketch Camera PRO,Convet photo to sketch!,https://apps.apple.com/us/app/cartoon-sketch-camera-pro/id946284033,4,1670,"[288, 59, 91, 133, 1099]","Quantis,Inc.",,,,
876328355,Clip2Comic & Caricature Maker,Photo & Video Cartoon Editor,https://apps.apple.com/us/app/clip2comic-caricature-maker/id876328355,4.8,14679,"[177, 139, 471, 1403, 12489]",DigitalMasterpieces GmbH,top-free,132,Photo & Video,6008
949876643,Lumyer,Augmented reality effects,https://apps.apple.com/us/app/lumyer/id949876643,4.6,17810,"[767, 287, 628, 1436, 14692]",Lumyer,,,,
454172632,Cartoon yourself video effects,"Face photo filters, zao editor",https://apps.apple.com/us/app/cartoon-yourself-video-effects/id454172632,3.9,2605,"[506, 67, 118, 461, 1453]",VicMan LLC,,,,
1122649984,Prisma Photo Editor,Art Filters & Photo Effects,https://apps.apple.com/us/app/prisma-photo-editor/id1122649984,4.7,95183,"[1450, 844, 3156, 9154, 80579]","Prisma labs, inc.",,,,
966009633,Werble: Photo & Video Animator,Edit Loops & Animated GIF,https://apps.apple.com/us/app/werble-photo-video-animator/id966009633,4.6,2021,"[101, 37, 84, 180, 1619]",Horsie in the Hedge Limited,,,,
441457218,Photo Lab: Picture Editor App,"Art Face Editing, Filter Edit",https://apps.apple.com/us/app/photo-lab-picture-editor-app/id441457218,4.6,41904,"[1142, 508, 1325, 6858, 32071]",VicMan LLC,top-free,136,Photo & Video,6008
1216590966,Photable - Photo Editor 2020,Collage Maker & Body Editing,https://apps.apple.com/us/app/photable-photo-editor-2020/id1216590966,3.9,4440,"[945, 139, 162, 311, 2883]",Alpha Mobile Limited,,,,
521922264,PIP Camera Pro.,Camera with magic effects.,https://apps.apple.com/us/app/pip-camera-pro/id521922264,4.7,3140,"[45, 61, 110, 415, 2509]","Fotoable, Inc.",,,,
768469908,YouCam Perfect: Photo Editor,Selfie Camera & Collage Maker,https://apps.apple.com/us/app/youcam-perfect-photo-editor/id768469908,4.8,47069,"[614, 401, 1054, 3565, 41435]",PERFECT MOBILE CORP.,top-free,96,Photo & Video,6008
1014277964,SelfieCity,Your Own City Photobooth,https://apps.apple.com/us/app/selfiecity/id1014277964,4.1,128,"[15, 9, 7, 16, 81]","Xiamen Meitu Technology Co., Ltd.",,,,
